room_type,neighbourhood_group,minimum_nights,amenities_count,latitude,longitude,calculated_host_listings_count,availability_365,reviews_log,nights_log,predicted_price
home/apt,Bronx,22,8,40.72208,-73.95471,1,36,1.791759469,3.135494216,376.4022
home/apt,Bronx,22,9,40.72208,-73.95471,1,36,1.791759469,3.135494216,376.4022
home/apt,Bronx,22,10,40.72208,-73.95471,1,36,1.791759469,3.135494216,376.4022
home/apt,Bronx,22,11,40.72208,-73.95471,1,36,1.791759469,3.135494216,376.4022
home/apt,Bronx,22,12,40.72208,-73.95471,1,36,1.791759469,3.135494216,376.4022
home/apt,Bronx,22,13,40.72208,-73.95471,1,36,1.791759469,3.135494216,376.4022
home/apt,Bronx,22,14,40.72208,-73.95471,1,36,1.791759469,3.135494216,376.4022
home/apt,Bronx,22,15,40.72208,-73.95471,1,36,1.791759469,3.135494216,376.4022
home/apt,Bronx,22,16,40.72208,-73.95471,1,36,1.791759469,3.135494216,376.4022
home/apt,Bronx,22,17,40.72208,-73.95471,1,36,1.791759469,3.135494216,376.4022
home/apt,Bronx,22,18,40.72208,-73.95471,1,36,1.791759469,3.135494216,376.4022
home/apt,Bronx,22,19,40.72208,-73.95471,1,36,1.791759469,3.135494216,376.4022
home/apt,Bronx,22,20,40.72208,-73.95471,1,36,1.791759469,3.135494216,376.4022
home/apt,Bronx,22,21,40.72208,-73.95471,1,36,1.791759469,3.135494216,376.4022
home/apt,Bronx,22,22,40.72208,-73.95471,1,36,1.791759469,3.135494216,376.4022
home/apt,Bronx,22,23,40.72208,-73.95471,1,36,1.791759469,3.135494216,376.4022
home/apt,Bronx,22,24,40.72208,-73.95471,1,36,1.791759469,3.135494216,376.4022
home/apt,Bronx,22,25,40.72208,-73.95471,1,36,1.791759469,3.135494216,376.4022
home/apt,Bronx,22,26,40.72208,-73.95471,1,36,1.791759469,3.135494216,376.4022
home/apt,Bronx,22,27,40.72208,-73.95471,1,36,1.791759469,3.135494216,376.4022
home/apt,Bronx,22,28,40.72208,-73.95471,1,36,1.791759469,3.135494216,376.4022
home/apt,Bronx,22,29,40.72208,-73.95471,1,36,1.791759469,3.135494216,376.4022
home/apt,Bronx,22,30,40.72208,-73.95471,1,36,1.791759469,3.135494216,376.4022
home/apt,Bronx,23,0,40.72208,-73.95471,1,36,1.791759469,3.17805383,120.017555
home/apt,Bronx,23,1,40.72208,-73.95471,1,36,1.791759469,3.17805383,120.017555
home/apt,Bronx,23,2,40.72208,-73.95471,1,36,1.791759469,3.17805383,129.13951
home/apt,Bronx,23,3,40.72208,-73.95471,1,36,1.791759469,3.17805383,160.78587
home/apt,Bronx,23,4,40.72208,-73.95471,1,36,1.791759469,3.17805383,210.9112
home/apt,Bronx,23,5,40.72208,-73.95471,1,36,1.791759469,3.17805383,208.39073
home/apt,Bronx,23,6,40.72208,-73.95471,1,36,1.791759469,3.17805383,370.2842
home/apt,Bronx,23,7,40.72208,-73.95471,1,36,1.791759469,3.17805383,378.66113
home/apt,Bronx,23,8,40.72208,-73.95471,1,36,1.791759469,3.17805383,376.4022
home/apt,Bronx,23,9,40.72208,-73.95471,1,36,1.791759469,3.17805383,376.4022
home/apt,Bronx,23,10,40.72208,-73.95471,1,36,1.791759469,3.17805383,376.4022
home/apt,Bronx,23,11,40.72208,-73.95471,1,36,1.791759469,3.17805383,376.4022
home/apt,Bronx,23,12,40.72208,-73.95471,1,36,1.791759469,3.17805383,376.4022
home/apt,Bronx,23,13,40.72208,-73.95471,1,36,1.791759469,3.17805383,376.4022
home/apt,Bronx,23,14,40.72208,-73.95471,1,36,1.791759469,3.17805383,376.4022
home/apt,Bronx,23,15,40.72208,-73.95471,1,36,1.791759469,3.17805383,376.4022
home/apt,Bronx,23,16,40.72208,-73.95471,1,36,1.791759469,3.17805383,376.4022
home/apt,Bronx,23,17,40.72208,-73.95471,1,36,1.791759469,3.17805383,376.4022
home/apt,Bronx,23,18,40.72208,-73.95471,1,36,1.791759469,3.17805383,376.4022
home/apt,Bronx,23,19,40.72208,-73.95471,1,36,1.791759469,3.17805383,376.4022
home/apt,Bronx,23,20,40.72208,-73.95471,1,36,1.791759469,3.17805383,376.4022
home/apt,Bronx,23,21,40.72208,-73.95471,1,36,1.791759469,3.17805383,376.4022
home/apt,Bronx,23,22,40.72208,-73.95471,1,36,1.791759469,3.17805383,376.4022
home/apt,Bronx,23,23,40.72208,-73.95471,1,36,1.791759469,3.17805383,376.4022
home/apt,Bronx,23,24,40.72208,-73.95471,1,36,1.791759469,3.17805383,376.4022
home/apt,Bronx,23,25,40.72208,-73.95471,1,36,1.791759469,3.17805383,376.4022
home/apt,Bronx,23,26,40.72208,-73.95471,1,36,1.791759469,3.17805383,376.4022
home/apt,Bronx,23,27,40.72208,-73.95471,1,36,1.791759469,3.17805383,376.4022
home/apt,Bronx,23,28,40.72208,-73.95471,1,36,1.791759469,3.17805383,376.4022
home/apt,Bronx,23,29,40.72208,-73.95471,1,36,1.791759469,3.17805383,376.4022
home/apt,Bronx,23,30,40.72208,-73.95471,1,36,1.791759469,3.17805383,376.4022
home/apt,Bronx,24,0,40.72208,-73.95471,1,36,1.791759469,3.218875825,120.017555
home/apt,Bronx,24,1,40.72208,-73.95471,1,36,1.791759469,3.218875825,120.017555
home/apt,Bronx,24,2,40.72208,-73.95471,1,36,1.791759469,3.218875825,129.13951
home/apt,Bronx,24,3,40.72208,-73.95471,1,36,1.791759469,3.218875825,160.78587
home/apt,Bronx,24,4,40.72208,-73.95471,1,36,1.791759469,3.218875825,210.9112
home/apt,Bronx,24,5,40.72208,-73.95471,1,36,1.791759469,3.218875825,208.39073
home/apt,Bronx,24,6,40.72208,-73.95471,1,36,1.791759469,3.218875825,370.2842
home/apt,Bronx,24,7,40.72208,-73.95471,1,36,1.791759469,3.218875825,378.66113
home/apt,Bronx,24,8,40.72208,-73.95471,1,36,1.791759469,3.218875825,376.4022
home/apt,Bronx,24,9,40.72208,-73.95471,1,36,1.791759469,3.218875825,376.4022
home/apt,Bronx,24,10,40.72208,-73.95471,1,36,1.791759469,3.218875825,376.4022
home/apt,Bronx,24,11,40.72208,-73.95471,1,36,1.791759469,3.218875825,376.4022
home/apt,Bronx,24,12,40.72208,-73.95471,1,36,1.791759469,3.218875825,376.4022
home/apt,Bronx,24,13,40.72208,-73.95471,1,36,1.791759469,3.218875825,376.4022
home/apt,Bronx,24,14,40.72208,-73.95471,1,36,1.791759469,3.218875825,376.4022
home/apt,Bronx,24,15,40.72208,-73.95471,1,36,1.791759469,3.218875825,376.4022
home/apt,Bronx,24,16,40.72208,-73.95471,1,36,1.791759469,3.218875825,376.4022
home/apt,Bronx,24,17,40.72208,-73.95471,1,36,1.791759469,3.218875825,376.4022
home/apt,Bronx,24,18,40.72208,-73.95471,1,36,1.791759469,3.218875825,376.4022
home/apt,Bronx,24,19,40.72208,-73.95471,1,36,1.791759469,3.218875825,376.4022
home/apt,Bronx,24,20,40.72208,-73.95471,1,36,1.791759469,3.218875825,376.4022
home/apt,Bronx,24,21,40.72208,-73.95471,1,36,1.791759469,3.218875825,376.4022
home/apt,Bronx,24,22,40.72208,-73.95471,1,36,1.791759469,3.218875825,376.4022
home/apt,Bronx,24,23,40.72208,-73.95471,1,36,1.791759469,3.218875825,376.4022
home/apt,Bronx,24,24,40.72208,-73.95471,1,36,1.791759469,3.218875825,376.4022
home/apt,Bronx,24,25,40.72208,-73.95471,1,36,1.791759469,3.218875825,376.4022
home/apt,Bronx,24,26,40.72208,-73.95471,1,36,1.791759469,3.218875825,376.4022
home/apt,Bronx,24,27,40.72208,-73.95471,1,36,1.791759469,3.218875825,376.4022
home/apt,Bronx,24,28,40.72208,-73.95471,1,36,1.791759469,3.218875825,376.4022
home/apt,Bronx,24,29,40.72208,-73.95471,1,36,1.791759469,3.218875825,376.4022
home/apt,Bronx,24,30,40.72208,-73.95471,1,36,1.791759469,3.218875825,376.4022
home/apt,Bronx,25,0,40.72208,-73.95471,1,36,1.791759469,3.258096538,120.017555
home/apt,Bronx,25,1,40.72208,-73.95471,1,36,1.791759469,3.258096538,120.017555
home/apt,Bronx,25,2,40.72208,-73.95471,1,36,1.791759469,3.258096538,129.13951
home/apt,Bronx,25,3,40.72208,-73.95471,1,36,1.791759469,3.258096538,160.78587
home/apt,Bronx,25,4,40.72208,-73.95471,1,36,1.791759469,3.258096538,210.9112
home/apt,Bronx,25,5,40.72208,-73.95471,1,36,1.791759469,3.258096538,208.39073
home/apt,Bronx,25,6,40.72208,-73.95471,1,36,1.791759469,3.258096538,370.2842
home/apt,Bronx,25,7,40.72208,-73.95471,1,36,1.791759469,3.258096538,378.66113
home/apt,Bronx,25,8,40.72208,-73.95471,1,36,1.791759469,3.258096538,376.4022
home/apt,Bronx,25,9,40.72208,-73.95471,1,36,1.791759469,3.258096538,376.4022
home/apt,Bronx,25,10,40.72208,-73.95471,1,36,1.791759469,3.258096538,376.4022
home/apt,Bronx,25,11,40.72208,-73.95471,1,36,1.791759469,3.258096538,376.4022
home/apt,Bronx,25,12,40.72208,-73.95471,1,36,1.791759469,3.258096538,376.4022
home/apt,Bronx,25,13,40.72208,-73.95471,1,36,1.791759469,3.258096538,376.4022
home/apt,Bronx,25,14,40.72208,-73.95471,1,36,1.791759469,3.258096538,376.4022
home/apt,Bronx,25,15,40.72208,-73.95471,1,36,1.791759469,3.258096538,376.4022
home/apt,Bronx,25,16,40.72208,-73.95471,1,36,1.791759469,3.258096538,376.4022
home/apt,Bronx,25,17,40.72208,-73.95471,1,36,1.791759469,3.258096538,376.4022
home/apt,Bronx,25,18,40.72208,-73.95471,1,36,1.791759469,3.258096538,376.4022
home/apt,Bronx,25,19,40.72208,-73.95471,1,36,1.791759469,3.258096538,376.4022
home/apt,Bronx,25,20,40.72208,-73.95471,1,36,1.791759469,3.258096538,376.4022
home/apt,Bronx,25,21,40.72208,-73.95471,1,36,1.791759469,3.258096538,376.4022
home/apt,Bronx,25,22,40.72208,-73.95471,1,36,1.791759469,3.258096538,376.4022
home/apt,Bronx,25,23,40.72208,-73.95471,1,36,1.791759469,3.258096538,376.4022
home/apt,Bronx,25,24,40.72208,-73.95471,1,36,1.791759469,3.258096538,376.4022
home/apt,Bronx,25,25,40.72208,-73.95471,1,36,1.791759469,3.258096538,376.4022
home/apt,Bronx,25,26,40.72208,-73.95471,1,36,1.791759469,3.258096538,376.4022
home/apt,Bronx,25,27,40.72208,-73.95471,1,36,1.791759469,3.258096538,376.4022
home/apt,Bronx,25,28,40.72208,-73.95471,1,36,1.791759469,3.258096538,376.4022
home/apt,Bronx,25,29,40.72208,-73.95471,1,36,1.791759469,3.258096538,376.4022
home/apt,Bronx,25,30,40.72208,-73.95471,1,36,1.791759469,3.258096538,376.4022
home/apt,Bronx,26,0,40.72208,-73.95471,1,36,1.791759469,3.295836866,118.86475
home/apt,Bronx,26,1,40.72208,-73.95471,1,36,1.791759469,3.295836866,118.86475
home/apt,Bronx,26,2,40.72208,-73.95471,1,36,1.791759469,3.295836866,127.76903
home/apt,Bronx,26,3,40.72208,-73.95471,1,36,1.791759469,3.295836866,159.08212
home/apt,Bronx,26,4,40.72208,-73.95471,1,36,1.791759469,3.295836866,208.67958
home/apt,Bronx,26,5,40.72208,-73.95471,1,36,1.791759469,3.295836866,206.18565
home/apt,Bronx,26,6,40.72208,-73.95471,1,36,1.791759469,3.295836866,366.37427
home/apt,Bronx,26,7,40.72208,-73.95471,1,36,1.791759469,3.295836866,374.66296
home/apt,Bronx,26,8,40.72208,-73.95471,1,36,1.791759469,3.295836866,372.42783
home/apt,Bronx,26,9,40.72208,-73.95471,1,36,1.791759469,3.295836866,372.42783
home/apt,Bronx,26,10,40.72208,-73.95471,1,36,1.791759469,3.295836866,372.42783
home/apt,Bronx,26,11,40.72208,-73.95471,1,36,1.791759469,3.295836866,372.42783
home/apt,Bronx,26,12,40.72208,-73.95471,1,36,1.791759469,3.295836866,372.42783
home/apt,Bronx,26,13,40.72208,-73.95471,1,36,1.791759469,3.295836866,372.42783
home/apt,Bronx,26,14,40.72208,-73.95471,1,36,1.791759469,3.295836866,372.42783
home/apt,Bronx,26,15,40.72208,-73.95471,1,36,1.791759469,3.295836866,372.42783
home/apt,Bronx,26,16,40.72208,-73.95471,1,36,1.791759469,3.295836866,372.42783
home/apt,Bronx,26,17,40.72208,-73.95471,1,36,1.791759469,3.295836866,372.42783
home/apt,Bronx,26,18,40.72208,-73.95471,1,36,1.791759469,3.295836866,372.42783
home/apt,Bronx,26,19,40.72208,-73.95471,1,36,1.791759469,3.295836866,372.42783
home/apt,Bronx,26,20,40.72208,-73.95471,1,36,1.791759469,3.295836866,372.42783
home/apt,Bronx,26,21,40.72208,-73.95471,1,36,1.791759469,3.295836866,372.42783
home/apt,Bronx,26,22,40.72208,-73.95471,1,36,1.791759469,3.295836866,372.42783
home/apt,Bronx,26,23,40.72208,-73.95471,1,36,1.791759469,3.295836866,372.42783
home/apt,Bronx,26,24,40.72208,-73.95471,1,36,1.791759469,3.295836866,372.42783
home/apt,Bronx,26,25,40.72208,-73.95471,1,36,1.791759469,3.295836866,372.42783
home/apt,Bronx,26,26,40.72208,-73.95471,1,36,1.791759469,3.295836866,372.42783
home/apt,Bronx,26,27,40.72208,-73.95471,1,36,1.791759469,3.295836866,372.42783
home/apt,Bronx,26,28,40.72208,-73.95471,1,36,1.791759469,3.295836866,372.42783
home/apt,Bronx,26,29,40.72208,-73.95471,1,36,1.791759469,3.295836866,372.42783
home/apt,Bronx,26,30,40.72208,-73.95471,1,36,1.791759469,3.295836866,372.42783
home/apt,Bronx,27,0,40.72208,-73.95471,1,36,1.791759469,3.33220451,119.30383
home/apt,Bronx,27,1,40.72208,-73.95471,1,36,1.791759469,3.33220451,119.30383
home/apt,Bronx,27,2,40.72208,-73.95471,1,36,1.791759469,3.33220451,128.22815
home/apt,Bronx,27,3,40.72208,-73.95471,1,36,1.791759469,3.33220451,160.39922
home/apt,Bronx,27,4,40.72208,-73.95471,1,36,1.791759469,3.33220451,209.52655
home/apt,Bronx,27,5,40.72208,-73.95471,1,36,1.791759469,3.33220451,207.02275
home/apt,Bronx,27,6,40.72208,-73.95471,1,36,1.791759469,3.33220451,367.85822
home/apt,Bronx,27,7,40.72208,-73.95471,1,36,1.791759469,3.33220451,376.00345
home/apt,Bronx,27,8,40.72208,-73.95471,1,36,1.791759469,3.33220451,373.76068
home/apt,Bronx,27,9,40.72208,-73.95471,1,36,1.791759469,3.33220451,373.76068
home/apt,Bronx,27,10,40.72208,-73.95471,1,36,1.791759469,3.33220451,373.76068
home/apt,Bronx,27,11,40.72208,-73.95471,1,36,1.791759469,3.33220451,373.76068
home/apt,Bronx,27,12,40.72208,-73.95471,1,36,1.791759469,3.33220451,373.76068
home/apt,Bronx,27,13,40.72208,-73.95471,1,36,1.791759469,3.33220451,373.76068
home/apt,Bronx,27,14,40.72208,-73.95471,1,36,1.791759469,3.33220451,373.76068
home/apt,Bronx,27,15,40.72208,-73.95471,1,36,1.791759469,3.33220451,373.76068
home/apt,Bronx,27,16,40.72208,-73.95471,1,36,1.791759469,3.33220451,373.76068
home/apt,Bronx,27,17,40.72208,-73.95471,1,36,1.791759469,3.33220451,373.76068
home/apt,Bronx,27,18,40.72208,-73.95471,1,36,1.791759469,3.33220451,373.76068
home/apt,Bronx,27,19,40.72208,-73.95471,1,36,1.791759469,3.33220451,373.76068
home/apt,Bronx,27,20,40.72208,-73.95471,1,36,1.791759469,3.33220451,373.76068
home/apt,Bronx,27,21,40.72208,-73.95471,1,36,1.791759469,3.33220451,373.76068
home/apt,Bronx,27,22,40.72208,-73.95471,1,36,1.791759469,3.33220451,373.76068
home/apt,Bronx,27,23,40.72208,-73.95471,1,36,1.791759469,3.33220451,373.76068
home/apt,Bronx,27,24,40.72208,-73.95471,1,36,1.791759469,3.33220451,373.76068
home/apt,Bronx,27,25,40.72208,-73.95471,1,36,1.791759469,3.33220451,373.76068
home/apt,Bronx,27,26,40.72208,-73.95471,1,36,1.791759469,3.33220451,373.76068
home/apt,Bronx,27,27,40.72208,-73.95471,1,36,1.791759469,3.33220451,373.76068
home/apt,Bronx,27,28,40.72208,-73.95471,1,36,1.791759469,3.33220451,373.76068
home/apt,Bronx,27,29,40.72208,-73.95471,1,36,1.791759469,3.33220451,373.76068
home/apt,Bronx,27,30,40.72208,-73.95471,1,36,1.791759469,3.33220451,373.76068
home/apt,Bronx,28,0,40.72208,-73.95471,1,36,1.791759469,3.36729583,119.30383
home/apt,Bronx,28,1,40.72208,-73.95471,1,36,1.791759469,3.36729583,119.30383
home/apt,Bronx,28,2,40.72208,-73.95471,1,36,1.791759469,3.36729583,128.22815
home/apt,Bronx,28,3,40.72208,-73.95471,1,36,1.791759469,3.36729583,160.39922
home/apt,Bronx,28,4,40.72208,-73.95471,1,36,1.791759469,3.36729583,209.52655
home/apt,Bronx,28,5,40.72208,-73.95471,1,36,1.791759469,3.36729583,207.02275
home/apt,Bronx,28,6,40.72208,-73.95471,1,36,1.791759469,3.36729583,367.85822
home/apt,Bronx,28,7,40.72208,-73.95471,1,36,1.791759469,3.36729583,376.00345
home/apt,Bronx,28,8,40.72208,-73.95471,1,36,1.791759469,3.36729583,373.76068
home/apt,Bronx,28,9,40.72208,-73.95471,1,36,1.791759469,3.36729583,373.76068
home/apt,Bronx,28,10,40.72208,-73.95471,1,36,1.791759469,3.36729583,373.76068
home/apt,Bronx,28,11,40.72208,-73.95471,1,36,1.791759469,3.36729583,373.76068
home/apt,Bronx,28,12,40.72208,-73.95471,1,36,1.791759469,3.36729583,373.76068
home/apt,Bronx,28,13,40.72208,-73.95471,1,36,1.791759469,3.36729583,373.76068
home/apt,Bronx,28,14,40.72208,-73.95471,1,36,1.791759469,3.36729583,373.76068
home/apt,Bronx,28,15,40.72208,-73.95471,1,36,1.791759469,3.36729583,373.76068
home/apt,Bronx,28,16,40.72208,-73.95471,1,36,1.791759469,3.36729583,373.76068
home/apt,Bronx,28,17,40.72208,-73.95471,1,36,1.791759469,3.36729583,373.76068
home/apt,Bronx,28,18,40.72208,-73.95471,1,36,1.791759469,3.36729583,373.76068
home/apt,Bronx,28,19,40.72208,-73.95471,1,36,1.791759469,3.36729583,373.76068
home/apt,Bronx,28,20,40.72208,-73.95471,1,36,1.791759469,3.36729583,373.76068
home/apt,Bronx,28,21,40.72208,-73.95471,1,36,1.791759469,3.36729583,373.76068
home/apt,Bronx,28,22,40.72208,-73.95471,1,36,1.791759469,3.36729583,373.76068
home/apt,Bronx,28,23,40.72208,-73.95471,1,36,1.791759469,3.36729583,373.76068
home/apt,Bronx,28,24,40.72208,-73.95471,1,36,1.791759469,3.36729583,373.76068
home/apt,Bronx,28,25,40.72208,-73.95471,1,36,1.791759469,3.36729583,373.76068
home/apt,Bronx,28,26,40.72208,-73.95471,1,36,1.791759469,3.36729583,373.76068
home/apt,Bronx,28,27,40.72208,-73.95471,1,36,1.791759469,3.36729583,373.76068
home/apt,Bronx,28,28,40.72208,-73.95471,1,36,1.791759469,3.36729583,373.76068
home/apt,Bronx,28,29,40.72208,-73.95471,1,36,1.791759469,3.36729583,373.76068
home/apt,Bronx,28,30,40.72208,-73.95471,1,36,1.791759469,3.36729583,373.76068
home/apt,Bronx,29,0,40.72208,-73.95471,1,36,1.791759469,3.401197382,119.67343
home/apt,Bronx,29,1,40.72208,-73.95471,1,36,1.791759469,3.401197382,119.67343
home/apt,Bronx,29,2,40.72208,-73.95471,1,36,1.791759469,3.401197382,128.9321
home/apt,Bronx,29,3,40.72208,-73.95471,1,36,1.791759469,3.401197382,161.27843
home/apt,Bronx,29,4,40.72208,-73.95471,1,36,1.791759469,3.401197382,208.42279
home/apt,Bronx,29,5,40.72208,-73.95471,1,36,1.791759469,3.401197382,205.61769
home/apt,Bronx,29,6,40.72208,-73.95471,1,36,1.791759469,3.401197382,358.03436
home/apt,Bronx,29,7,40.72208,-73.95471,1,36,1.791759469,3.401197382,365.96265
home/apt,Bronx,29,8,40.72208,-73.95471,1,36,1.791759469,3.401197382,363.7793
home/apt,Bronx,29,9,40.72208,-73.95471,1,36,1.791759469,3.401197382,363.7793
home/apt,Bronx,29,10,40.72208,-73.95471,1,36,1.791759469,3.401197382,363.7793
home/apt,Bronx,29,11,40.72208,-73.95471,1,36,1.791759469,3.401197382,363.7793
home/apt,Bronx,29,12,40.72208,-73.95471,1,36,1.791759469,3.401197382,363.7793
home/apt,Bronx,29,13,40.72208,-73.95471,1,36,1.791759469,3.401197382,363.7793
home/apt,Bronx,29,14,40.72208,-73.95471,1,36,1.791759469,3.401197382,363.7793
home/apt,Bronx,29,15,40.72208,-73.95471,1,36,1.791759469,3.401197382,363.7793
home/apt,Bronx,29,16,40.72208,-73.95471,1,36,1.791759469,3.401197382,363.7793
home/apt,Bronx,29,17,40.72208,-73.95471,1,36,1.791759469,3.401197382,363.7793
home/apt,Bronx,29,18,40.72208,-73.95471,1,36,1.791759469,3.401197382,363.7793
home/apt,Bronx,29,19,40.72208,-73.95471,1,36,1.791759469,3.401197382,363.7793
home/apt,Bronx,29,20,40.72208,-73.95471,1,36,1.791759469,3.401197382,363.7793
home/apt,Bronx,29,21,40.72208,-73.95471,1,36,1.791759469,3.401197382,363.7793
home/apt,Bronx,29,22,40.72208,-73.95471,1,36,1.791759469,3.401197382,363.7793
home/apt,Bronx,29,23,40.72208,-73.95471,1,36,1.791759469,3.401197382,363.7793
home/apt,Bronx,29,24,40.72208,-73.95471,1,36,1.791759469,3.401197382,363.7793
home/apt,Bronx,29,25,40.72208,-73.95471,1,36,1.791759469,3.401197382,363.7793
home/apt,Bronx,29,26,40.72208,-73.95471,1,36,1.791759469,3.401197382,363.7793
home/apt,Bronx,29,27,40.72208,-73.95471,1,36,1.791759469,3.401197382,363.7793
home/apt,Bronx,29,28,40.72208,-73.95471,1,36,1.791759469,3.401197382,363.7793
home/apt,Bronx,29,29,40.72208,-73.95471,1,36,1.791759469,3.401197382,363.7793
home/apt,Bronx,29,30,40.72208,-73.95471,1,36,1.791759469,3.401197382,363.7793
home/apt,Bronx,30,0,40.72208,-73.95471,1,36,1.791759469,3.433987204,119.36408
home/apt,Bronx,30,1,40.72208,-73.95471,1,36,1.791759469,3.433987204,119.36408
home/apt,Bronx,30,2,40.72208,-73.95471,1,36,1.791759469,3.433987204,128.45264
home/apt,Bronx,30,3,40.72208,-73.95471,1,36,1.791759469,3.433987204,161.62546
home/apt,Bronx,30,4,40.72208,-73.95471,1,36,1.791759469,3.433987204,208.83711
home/apt,Bronx,30,5,40.72208,-73.95471,1,36,1.791759469,3.433987204,206.02646
home/apt,Bronx,30,6,40.72208,-73.95471,1,36,1.791759469,3.433987204,358.7447
home/apt,Bronx,30,7,40.72208,-73.95471,1,36,1.791759469,3.433987204,366.68866
home/apt,Bronx,30,8,40.72208,-73.95471,1,36,1.791759469,3.433987204,364.50098
home/apt,Bronx,30,9,40.72208,-73.95471,1,36,1.791759469,3.433987204,364.50098
home/apt,Bronx,30,10,40.72208,-73.95471,1,36,1.791759469,3.433987204,364.50098
home/apt,Bronx,30,11,40.72208,-73.95471,1,36,1.791759469,3.433987204,364.50098
home/apt,Bronx,30,12,40.72208,-73.95471,1,36,1.791759469,3.433987204,364.50098
home/apt,Bronx,30,13,40.72208,-73.95471,1,36,1.791759469,3.433987204,364.50098
home/apt,Bronx,30,14,40.72208,-73.95471,1,36,1.791759469,3.433987204,364.50098
home/apt,Bronx,30,15,40.72208,-73.95471,1,36,1.791759469,3.433987204,364.50098
home/apt,Bronx,30,16,40.72208,-73.95471,1,36,1.791759469,3.433987204,364.50098
home/apt,Bronx,30,17,40.72208,-73.95471,1,36,1.791759469,3.433987204,364.50098
home/apt,Bronx,30,18,40.72208,-73.95471,1,36,1.791759469,3.433987204,364.50098
home/apt,Bronx,30,19,40.72208,-73.95471,1,36,1.791759469,3.433987204,364.50098
home/apt,Bronx,30,20,40.72208,-73.95471,1,36,1.791759469,3.433987204,364.50098
home/apt,Bronx,30,21,40.72208,-73.95471,1,36,1.791759469,3.433987204,364.50098
home/apt,Bronx,30,22,40.72208,-73.95471,1,36,1.791759469,3.433987204,364.50098
home/apt,Bronx,30,23,40.72208,-73.95471,1,36,1.791759469,3.433987204,364.50098
home/apt,Bronx,30,24,40.72208,-73.95471,1,36,1.791759469,3.433987204,364.50098
home/apt,Bronx,30,25,40.72208,-73.95471,1,36,1.791759469,3.433987204,364.50098
home/apt,Bronx,30,26,40.72208,-73.95471,1,36,1.791759469,3.433987204,364.50098
home/apt,Bronx,30,27,40.72208,-73.95471,1,36,1.791759469,3.433987204,364.50098
